year,overall_pick,newPick,pickDifference,rank,team,player,college,unit,indicator,value
2008,35,6,29,Star,LAC,DeAndre Jordan,Texas A&M,Player,win_shares_per_48_minutes,0.173
2008,35,6,29,Star,LAC,DeAndre Jordan,Texas A&M,Player,years_active,14
2008,35,6,29,Star,LAC,DeAndre Jordan,Texas A&M,Selection,expected_perf,7.149257673457771
2008,35,6,29,Star,LAC,DeAndre Jordan,Texas A&M,Selection,observed_perf,7.216208610224613
2008,35,6,29,Star,LAC,DeAndre Jordan,Texas A&M,Selection,pick_perf_difference,0.06695093676684216
2008,50,53,-3,Deep,SEA,DeVon Hardin,California,Player,3_point_percentage,0
2008,50,53,-3,Deep,SEA,DeVon Hardin,California,Player,assists,0
2008,50,53,-3,Deep,SEA,DeVon Hardin,California,Player,average_assists,0
2008,50,53,-3,Deep,SEA,DeVon Hardin,California,Player,average_minutes_played,0
2008,50,53,-3,Deep,SEA,DeVon Hardin,California,Player,average_total_rebounds,0
2008,50,53,-3,Deep,SEA,DeVon Hardin,California,Player,box_plus_minus,0
2008,50,53,-3,Deep,SEA,DeVon Hardin,California,Player,field_goal_percentage,0
2008,50,53,-3,Deep,SEA,DeVon Hardin,California,Player,free_throw_percentage,0
2008,50,53,-3,Deep,SEA,DeVon Hardin,California,Player,games,0
2008,50,53,-3,Deep,SEA,DeVon Hardin,California,Player,minutes_played,0
2008,50,53,-3,Deep,SEA,DeVon Hardin,California,Player,overall_performance,3.1034894171256564
2008,50,53,-3,Deep,SEA,DeVon Hardin,California,Player,points,0
2008,50,53,-3,Deep,SEA,DeVon Hardin,California,Player,points_per_game,0
2008,50,53,-3,Deep,SEA,DeVon Hardin,California,Player,total_rebounds,0
2008,50,53,-3,Deep,SEA,DeVon Hardin,California,Player,value_over_replacement,0
2008,50,53,-3,Deep,SEA,DeVon Hardin,California,Player,win_shares,0
2008,50,53,-3,Deep,SEA,DeVon Hardin,California,Player,win_shares_per_48_minutes,0
2008,50,53,-3,Deep,SEA,DeVon Hardin,California,Player,years_active,0
2008,50,53,-3,Deep,SEA,DeVon Hardin,California,Selection,expected_perf,5.669532861388519
2008,50,53,-3,Deep,SEA,DeVon Hardin,California,Selection,observed_perf,5.234419555238597
2008,50,53,-3,Deep,SEA,DeVon Hardin,California,Selection,pick_perf_difference,-0.4351133061499217
2008,59,54,5,Deep,DET,Deron Washington,Virginia Tech,Player,3_point_percentage,0
2008,59,54,5,Deep,DET,Deron Washington,Virginia Tech,Player,assists,0
2008,59,54,5,Deep,DET,Deron Washington,Virginia Tech,Player,average_assists,0
2008,59,54,5,Deep,DET,Deron Washington,Virginia Tech,Player,average_minutes_played,0
2008,59,54,5,Deep,DET,Deron Washington,Virginia Tech,Player,average_total_rebounds,0
2008,59,54,5,Deep,DET,Deron Washington,Virginia Tech,Player,box_plus_minus,0
2008,59,54,5,Deep,DET,Deron Washington,Virginia Tech,Player,field_goal_percentage,0
2008,59,54,5,Deep,DET,Deron Washington,Virginia Tech,Player,free_throw_percentage,0
2008,59,54,5,Deep,DET,Deron Washington,Virginia Tech,Player,games,0
2008,59,54,5,Deep,DET,Deron Washington,Virginia Tech,Player,minutes_played,0
2008,59,54,5,Deep,DET,Deron Washington,Virginia Tech,Player,overall_performance,3.1034894171256564
2008,59,54,5,Deep,DET,Deron Washington,Virginia Tech,Player,points,0
2008,59,54,5,Deep,DET,Deron Washington,Virginia Tech,Player,points_per_game,0
2008,59,54,5,Deep,DET,Deron Washington,Virginia Tech,Player,total_rebounds,0
2008,59,54,5,Deep,DET,Deron Washington,Virginia Tech,Player,value_over_replacement,0
2008,59,54,5,Deep,DET,Deron Washington,Virginia Tech,Player,win_shares,0
2008,59,54,5,Deep,DET,Deron Washington,Virginia Tech,Player,win_shares_per_48_minutes,0
2008,59,54,5,Deep,DET,Deron Washington,Virginia Tech,Player,years_active,0
2008,59,54,5,Deep,DET,Deron Washington,Virginia Tech,Selection,expected_perf,4.690041508763752
2008,59,54,5,Deep,DET,Deron Washington,Virginia Tech,Selection,observed_perf,4.019613642886851
2008,59,54,5,Deep,DET,Deron Washington,Virginia Tech,Selection,pick_perf_difference,-0.670427865876901
2008,1,5,-4,Star,CHI,Derrick Rose,Memphis,Player,3_point_percentage,0.316
2008,1,5,-4,Star,CHI,Derrick Rose,Memphis,Player,assists,3646
2008,1,5,-4,Star,CHI,Derrick Rose,Memphis,Player,average_assists,5.4
2008,1,5,-4,Star,CHI,Derrick Rose,Memphis,Player,average_minutes_played,31.7
2008,1,5,-4,Star,CHI,Derrick Rose,Memphis,Player,average_total_rebounds,3.3
2008,1,5,-4,Star,CHI,Derrick Rose,Memphis,Player,box_plus_minus,1.4
2008,1,5,-4,Star,CHI,Derrick Rose,Memphis,Player,field_goal_percentage,0.457
2008,1,5,-4,Star,CHI,Derrick Rose,Memphis,Player,free_throw_percentage,0.83
2008,1,5,-4,Star,CHI,Derrick Rose,Memphis,Player,games,672
2008,1,5,-4,Star,CHI,Derrick Rose,Memphis,Player,minutes_played,21317
2008,1,5,-4,Star,CHI,Derrick Rose,Memphis,Player,overall_performance,13.027822120256333
2008,1,5,-4,Star,CHI,Derrick Rose,Memphis,Player,points,12230
2008,1,5,-4,Star,CHI,Derrick Rose,Memphis,Player,points_per_game,18.2
2008,1,5,-4,Star,CHI,Derrick Rose,Memphis,Player,total_rebounds,2239
2008,1,5,-4,Star,CHI,Derrick Rose,Memphis,Player,value_over_replacement,18.5
2008,1,5,-4,Star,CHI,Derrick Rose,Memphis,Player,win_shares,44.2
2008,1,5,-4,Star,CHI,Derrick Rose,Memphis,Player,win_shares_per_48_minutes,0.1
2008,1,5,-4,Star,CHI,Derrick Rose,Memphis,Player,years_active,13
2008,1,5,-4,Star,CHI,Derrick Rose,Memphis,Selection,expected_perf,12.872820626089927
2008,1,5,-4,Star,CHI,Derrick Rose,Memphis,Selection,observed_perf,12.967418573946043
2008,1,5,-4,Star,CHI,Derrick Rose,Memphis,Selection,pick_perf_difference,0.09459794785611564
2008,28,38,-10,Role,MEM,Donté Greene,Syracuse,Player,3_point_percentage,0.304
2008,28,38,-10,Role,MEM,Donté Greene,Syracuse,Player,assists,183
2008,28,38,-10,Role,MEM,Donté Greene,Syracuse,Player,average_assists,0.7
2008,28,38,-10,Role,MEM,Donté Greene,Syracuse,Player,average_minutes_played,16.8
2008,28,38,-10,Role,MEM,Donté Greene,Syracuse,Player,average_total_rebounds,2.4
2008,28,38,-10,Role,MEM,Donté Greene,Syracuse,Player,box_plus_minus,-2.8
2008,28,38,-10,Role,MEM,Donté Greene,Syracuse,Player,field_goal_percentage,0.406
2008,28,38,-10,Role,MEM,Donté Greene,Syracuse,Player,free_throw_percentage,0.701
2008,28,38,-10,Role,MEM,Donté Greene,Syracuse,Player,games,253
2008,28,38,-10,Role,MEM,Donté Greene,Syracuse,Player,minutes_played,4259
2008,28,38,-10,Role,MEM,Donté Greene,Syracuse,Player,overall_performance,7.398959670493225
2008,28,38,-10,Role,MEM,Donté Greene,Syracuse,Player,points,1541
2008,28,38,-10,Role,MEM,Donté Greene,Syracuse,Player,points_per_game,6.1
2008,28,38,-10,Role,MEM,Donté Greene,Syracuse,Player,total_rebounds,600
2008,28,38,-10,Role,MEM,Donté Greene,Syracuse,Player,value_over_replacement,-0.9
2008,28,38,-10,Role,MEM,Donté Greene,Syracuse,Player,win_shares,1.5
2008,28,38,-10,Role,MEM,Donté Greene,Syracuse,Player,win_shares_per_48_minutes,0.017
2008,28,38,-10,Role,MEM,Donté Greene,Syracuse,Player,years_active,4
2008,28,38,-10,Role,MEM,Donté Greene,Syracuse,Selection,expected_perf,7.80818056876316
2008,28,38,-10,Role,MEM,Donté Greene,Syracuse,Selection,observed_perf,7.76189661530901
2008,28,38,-10,Role,MEM,Donté Greene,Syracuse,Selection,pick_perf_difference,-0.04628395345415015
2008,7,11,-4,Star,LAC,Eric Gordon,Indiana,Player,3_point_percentage,0.371
2008,7,11,-4,Star,LAC,Eric Gordon,Indiana,Player,assists,2121
2008,7,11,-4,Star,LAC,Eric Gordon,Indiana,Player,average_assists,2.8
2008,7,11,-4,Star,LAC,Eric Gordon,Indiana,Player,average_minutes_played,32.4
2008,7,11,-4,Star,LAC,Eric Gordon,Indiana,Player,average_total_rebounds,2.4
2008,7,11,-4,Star,LAC,Eric Gordon,Indiana,Player,box_plus_minus,-0.6
2008,7,11,-4,Star,LAC,Eric Gordon,Indiana,Player,field_goal_percentage,0.428
2008,7,11,-4,Star,LAC,Eric Gordon,Indiana,Player,free_throw_percentage,0.81
2008,7,11,-4,Star,LAC,Eric Gordon,Indiana,Player,games,749
2008,7,11,-4,Star,LAC,Eric Gordon,Indiana,Player,minutes_played,24257
2008,7,11,-4,Star,LAC,Eric Gordon,Indiana,Player,overall_performance,11.850890993556568
2008,7,11,-4,Star,LAC,Eric Gordon,Indiana,Player,points,12263
2008,7,11,-4,Star,LAC,Eric Gordon,Indiana,Player,points_per_game,16.4
2008,7,11,-4,Star,LAC,Eric Gordon,Indiana,Player,total_rebounds,1811
2008,7,11,-4,Star,LAC,Eric Gordon,Indiana,Player,value_over_replacement,8.7
2008,7,11,-4,Star,LAC,Eric Gordon,Indiana,Player,win_shares,36.3
2008,7,11,-4,Star,LAC,Eric Gordon,Indiana,Player,win_shares_per_48_minutes,0.072
2008,7,11,-4,Star,LAC,Eric Gordon,Indiana,Player,years_active,14
2008,7,11,-4,Star,LAC,Eric Gordon,Indiana,Selection,expected_perf,10.413005931784337
2008,7,11,-4,Star,LAC,Eric Gordon,Indiana,Selection,observed_perf,10.506969508170902
2008,7,11,-4,Star,LAC,Eric Gordon,Indiana,Selection,pick_perf_difference,0.0939635763865656
2008,26,10,16,Star,SAS,George Hill,IUPUI,Player,3_point_percentage,0.38
2008,26,10,16,Star,SAS,George Hill,IUPUI,Player,assists,2697
2008,26,10,16,Star,SAS,George Hill,IUPUI,Player,average_assists,3.1
2008,26,10,16,Star,SAS,George Hill,IUPUI,Player,average_minutes_played,27.2
2008,26,10,16,Star,SAS,George Hill,IUPUI,Player,average_total_rebounds,3
2008,26,10,16,Star,SAS,George Hill,IUPUI,Player,box_plus_minus,1.2
2008,26,10,16,Star,SAS,George Hill,IUPUI,Player,field_goal_percentage,0.456
2008,26,10,16,Star,SAS,George Hill,IUPUI,Player,free_throw_percentage,0.807
2008,26,10,16,Star,SAS,George Hill,IUPUI,Player,games,869
2008,26,10,16,Star,SAS,George Hill,IUPUI,Player,minutes_played,23667
2008,26,10,16,Star,SAS,George Hill,IUPUI,Player,overall_performance,12.224707671227586
2008,26,10,16,Star,SAS,George Hill,IUPUI,Player,points,9313
2008,26,10,16,Star,SAS,George Hill,IUPUI,Player,points_per_game,10.7
2008,26,10,16,Star,SAS,George Hill,IUPUI,Player,total_rebounds,2646
2008,26,10,16,Star,SAS,George Hill,IUPUI,Player,value_over_replacement,19.3
2008,26,10,16,Star,SAS,George Hill,IUPUI,Player,win_shares,69.1
2008,26,10,16,Star,SAS,George Hill,IUPUI,Player,win_shares_per_48_minutes,0.14
2008,26,10,16,Star,SAS,George Hill,IUPUI,Player,years_active,14
2008,26,10,16,Star,SAS,George Hill,IUPUI,Selection,expected_perf,8.001493033958637
2008,26,10,16,Star,SAS,George Hill,IUPUI,Selection,observed_perf,8.188669799024881
2008,26,10,16,Star,SAS,George Hill,IUPUI,Selection,pick_perf_difference,0.18717676506624414
2008,45,7,38,Star,SAS,Goran Dragić,Didn't play College,Player,3_point_percentage,0.362
2008,45,7,38,Star,SAS,Goran Dragić,Didn't play College,Player,assists,4254
2008,45,7,38,Star,SAS,Goran Dragić,Didn't play College,Player,average_assists,4.8
2008,45,7,38,Star,SAS,Goran Dragić,Didn't play College,Player,average_minutes_played,27.9
2008,45,7,38,Star,SAS,Goran Dragić,Didn't play College,Player,average_total_rebounds,3.1
2008,45,7,38,Star,SAS,Goran Dragić,Didn't play College,Player,box_plus_minus,0.6
2008,45,7,38,Star,SAS,Goran Dragić,Didn't play College,Player,field_goal_percentage,0.46
2008,45,7,38,Star,SAS,Goran Dragić,Didn't play College,Player,free_throw_percentage,0.767
2008,45,7,38,Star,SAS,Goran Dragić,Didn't play College,Player,games,888
2008,45,7,38,Star,SAS,Goran Dragić,Didn't play College,Player,minutes_played,24734
2008,45,7,38,Star,SAS,Goran Dragić,Didn't play College,Player,overall_performance,12.68363435201366
2008,45,7,38,Star,SAS,Goran Dragić,Didn't play College,Player,points,12203
2008,45,7,38,Star,SAS,Goran Dragić,Didn't play College,Player,points_per_game,13.7
2008,45,7,38,Star,SAS,Goran Dragić,Didn't play College,Player,total_rebounds,2735
2008,45,7,38,Star,SAS,Goran Dragić,Didn't play College,Player,value_over_replacement,16.3
2008,45,7,38,Star,SAS,Goran Dragić,Didn't play College,Player,win_shares,56.3
2008,45,7,38,Star,SAS,Goran Dragić,Didn't play College,Player,win_shares_per_48_minutes,0.109
2008,45,7,38,Star,SAS,Goran Dragić,Didn't play College,Player,years_active,14
2008,45,7,38,Star,SAS,Goran Dragić,Didn't play College,Selection,expected_perf,6.188471069250002
2008,45,7,38,Star,SAS,Goran Dragić,Didn't play College,Selection,observed_perf,7.036554667384266
2008,45,7,38,Star,SAS,Goran Dragić,Didn't play College,Selection,pick_perf_difference,0.8480835981342638
2008,47,35,12,Solid,WAS,Henry Walker,Kansas State,Player,3_point_percentage,0.369
2008,47,35,12,Solid,WAS,Henry Walker,Kansas State,Player,assists,153
2008,47,35,12,Solid,WAS,Henry Walker,Kansas State,Player,average_assists,0.8
2008,47,35,12,Solid,WAS,Henry Walker,Kansas State,Player,average_minutes_played,16.7
2008,47,35,12,Solid,WAS,Henry Walker,Kansas State,Player,average_total_rebounds,2.2
2008,47,35,12,Solid,WAS,Henry Walker,Kansas State,Player,box_plus_minus,-1.8
2008,47,35,12,Solid,WAS,Henry Walker,Kansas State,Player,field_goal_percentage,0.446
2008,47,35,12,Solid,WAS,Henry Walker,Kansas State,Player,free_throw_percentage,0.76
2008,47,35,12,Solid,WAS,Henry Walker,Kansas State,Player,games,181
2008,47,35,12,Solid,WAS,Henry Walker,Kansas State,Player,minutes_played,3016
2008,47,35,12,Solid,WAS,Henry Walker,Kansas State,Player,overall_performance,7.751536643489252
2008,47,35,12,Solid,WAS,Henry Walker,Kansas State,Player,points,1079
2008,47,35,12,Solid,WAS,Henry Walker,Kansas State,Player,points_per_game,6
2008,47,35,12,Solid,WAS,Henry Walker,Kansas State,Player,total_rebounds,401
2008,47,35,12,Solid,WAS,Henry Walker,Kansas State,Player,value_over_replacement,0.2
2008,47,35,12,Solid,WAS,Henry Walker,Kansas State,Player,win_shares,5
2008,47,35,12,Solid,WAS,Henry Walker,Kansas State,Player,win_shares_per_48_minutes,0.079
2008,47,35,12,Solid,WAS,Henry Walker,Kansas State,Player,years_active,5
2008,47,35,12,Solid,WAS,Henry Walker,Kansas State,Selection,expected_perf,5.984055672519356
2008,47,35,12,Solid,WAS,Henry Walker,Kansas State,Selection,observed_perf,6.335987345611705
2008,47,35,12,Solid,WAS,Henry Walker,Kansas State,Selection,pick_perf_difference,0.3519316730923485
2008,19,26,-7,Starter,CLE,J.J. Hickson,NC State,Player,3_point_percentage,0
2008,19,26,-7,Starter,CLE,J.J. Hickson,NC State,Player,assists,449
2008,19,26,-7,Starter,CLE,J.J. Hickson,NC State,Player,average_assists,0.8
2008,19,26,-7,Starter,CLE,J.J. Hickson,NC State,Player,average_minutes_played,22.3
2008,19,26,-7,Starter,CLE,J.J. Hickson,NC State,Player,average_total_rebounds,6.8
2008,19,26,-7,Starter,CLE,J.J. Hickson,NC State,Player,box_plus_minus,-1.8
2008,19,26,-7,Starter,CLE,J.J. Hickson,NC State,Player,field_goal_percentage,0.505
2008,19,26,-7,Starter,CLE,J.J. Hickson,NC State,Player,free_throw_percentage,0.617
2008,19,26,-7,Starter,CLE,J.J. Hickson,NC State,Player,games,534
2008,19,26,-7,Starter,CLE,J.J. Hickson,NC State,Player,minutes_played,11925
2008,19,26,-7,Starter,CLE,J.J. Hickson,NC State,Player,overall_performance,9.316853435195986
2008,19,26,-7,Starter,CLE,J.J. Hickson,NC State,Player,points,5081
2008,19,26,-7,Starter,CLE,J.J. Hickson,NC State,Player,points_per_game,9.5
2008,19,26,-7,Starter,CLE,J.J. Hickson,NC State,Player,total_rebounds,3639
2008,19,26,-7,Starter,CLE,J.J. Hickson,NC State,Player,value_over_replacement,0.5
2008,19,26,-7,Starter,CLE,J.J. Hickson,NC State,Player,win_shares,21.9
2008,19,26,-7,Starter,CLE,J.J. Hickson,NC State,Player,win_shares_per_48_minutes,0.088
2008,19,26,-7,Starter,CLE,J.J. Hickson,NC State,Player,years_active,8
2008,19,26,-7,Starter,CLE,J.J. Hickson,NC State,Selection,expected_perf,8.706402157979289
2008,19,26,-7,Starter,CLE,J.J. Hickson,NC State,Selection,observed_perf,8.59424494275639
2008,19,26,-7,Starter,CLE,J.J. Hickson,NC State,Selection,pick_perf_difference,-0.1121572152228989
2008,30,48,-18,Rotation,BOS,J.R. Giddens,New Mexico,Player,3_point_percentage,0
2008,30,48,-18,Rotation,BOS,J.R. Giddens,New Mexico,Player,assists,13
2008,30,48,-18,Rotation,BOS,J.R. Giddens,New Mexico,Player,average_assists,0.3
2008,30,48,-18,Rotation,BOS,J.R. Giddens,New Mexico,Player,average_minutes_played,6.5
2008,30,48,-18,Rotation,BOS,J.R. Giddens,New Mexico,Player,average_total_rebounds,1.4
2008,30,48,-18,Rotation,BOS,J.R. Giddens,New Mexico,Player,box_plus_minus,-4.3
2008,30,48,-18,Rotation,BOS,J.R. Giddens,New Mexico,Player,field_goal_percentage,0.476
2008,30,48,-18,Rotation,BOS,J.R. Giddens,New Mexico,Player,free_throw_percentage,0.565
2008,30,48,-18,Rotation,BOS,J.R. Giddens,New Mexico,Player,games,38
2008,30,48,-18,Rotation,BOS,J.R. Giddens,New Mexico,Player,minutes_played,247
2008,30,48,-18,Rotation,BOS,J.R. Giddens,New Mexico,Player,overall_performance,5.433818839474754
2008,30,48,-18,Rotation,BOS,J.R. Giddens,New Mexico,Player,points,73
2008,30,48,-18,Rotation,BOS,J.R. Giddens,New Mexico,Player,points_per_game,1.9
2008,30,48,-18,Rotation,BOS,J.R. Giddens,New Mexico,Player,total_rebounds,54
2008,30,48,-18,Rotation,BOS,J.R. Giddens,New Mexico,Player,value_over_replacement,-0.1
2008,30,48,-18,Rotation,BOS,J.R. Giddens,New Mexico,Player,win_shares,0.1
2008,30,48,-18,Rotation,BOS,J.R. Giddens,New Mexico,Player,win_shares_per_48_minutes,0.027
2008,30,48,-18,Rotation,BOS,J.R. Giddens,New Mexico,Player,years_active,2
2008,30,48,-18,Rotation,BOS,J.R. Giddens,New Mexico,Selection,expected_perf,7.617689103605072
2008,30,48,-18,Rotation,BOS,J.R. Giddens,New Mexico,Selection,observed_perf,7.696232103686363
2008,30,48,-18,Rotation,BOS,J.R. Giddens,New Mexico,Selection,pick_perf_difference,0.07854300008129123
2008,18,20,-2,Starter,WAS,JaVale McGee,Nevada,Player,3_point_percentage,0.182
2008,18,20,-2,Starter,WAS,JaVale McGee,Nevada,Player,assists,358
2008,18,20,-2,Starter,WAS,JaVale McGee,Nevada,Player,average_assists,0.4
2008,18,20,-2,Starter,WAS,JaVale McGee,Nevada,Player,average_minutes_played,17
2008,18,20,-2,Starter,WAS,JaVale McGee,Nevada,Player,average_total_rebounds,5.3
2008,18,20,-2,Starter,WAS,JaVale McGee,Nevada,Player,box_plus_minus,0.1
2008,18,20,-2,Starter,WAS,JaVale McGee,Nevada,Player,field_goal_percentage,0.576
2008,18,20,-2,Starter,WAS,JaVale McGee,Nevada,Player,free_throw_percentage,0.605
2008,18,20,-2,Starter,WAS,JaVale McGee,Nevada,Player,games,821
2008,18,20,-2,Starter,WAS,JaVale McGee,Nevada,Player,minutes_played,13982
2008,18,20,-2,Starter,WAS,JaVale McGee,Nevada,Player,overall_performance,10.116511176217925
2008,18,20,-2,Starter,WAS,JaVale McGee,Nevada,Player,points,6536
2008,18,20,-2,Starter,WAS,JaVale McGee,Nevada,Player,points_per_game,8
2008,18,20,-2,Starter,WAS,JaVale McGee,Nevada,Player,total_rebounds,4344
2008,18,20,-2,Starter,WAS,JaVale McGee,Nevada,Player,value_over_replacement,7.4
2008,18,20,-2,Starter,WAS,JaVale McGee,Nevada,Player,win_shares,42.4
2008,18,20,-2,Starter,WAS,JaVale McGee,Nevada,Player,win_shares_per_48_minutes,0.146
2008,18,20,-2,Starter,WAS,JaVale McGee,Nevada,Player,years_active,14
2008,18,20,-2,Starter,WAS,JaVale McGee,Nevada,Selection,expected_perf,8.8114032785493
2008,18,20,-2,Starter,WAS,JaVale McGee,Nevada,Selection,observed_perf,8.668440687925225
2008,18,20,-2,Starter,WAS,JaVale McGee,Nevada,Selection,pick_perf_difference,-0.1429625906240748
2008,57,55,2,Deep,SAS,James Gist,Maryland,Player,3_point_percentage,0
2008,57,55,2,Deep,SAS,James Gist,Maryland,Player,assists,0
2008,57,55,2,Deep,SAS,James Gist,Maryland,Player,average_assists,0
2008,57,55,2,Deep,SAS,James Gist,Maryland,Player,average_minutes_played,0
2008,57,55,2,Deep,SAS,James Gist,Maryland,Player,average_total_rebounds,0
2008,57,55,2,Deep,SAS,James Gist,Maryland,Player,box_plus_minus,0
2008,57,55,2,Deep,SAS,James Gist,Maryland,Player,field_goal_percentage,0
2008,57,55,2,Deep,SAS,James Gist,Maryland,Player,free_throw_percentage,0
2008,57,55,2,Deep,SAS,James Gist,Maryland,Player,games,0
2008,57,55,2,Deep,SAS,James Gist,Maryland,Player,minutes_played,0
2008,57,55,2,Deep,SAS,James Gist,Maryland,Player,overall_performance,3.1034894171256564
2008,57,55,2,Deep,SAS,James Gist,Maryland,Player,points,0
2008,57,55,2,Deep,SAS,James Gist,Maryland,Player,points_per_game,0
2008,57,55,2,Deep,SAS,James Gist,Maryland,Player,total_rebounds,0
2008,57,55,2,Deep,SAS,James Gist,Maryland,Player,value_over_replacement,0
2008,57,55,2,Deep,SAS,James Gist,Maryland,Player,win_shares,0
2008,57,55,2,Deep,SAS,James Gist,Maryland,Player,win_shares_per_48_minutes,0
2008,57,55,2,Deep,SAS,James Gist,Maryland,Player,years_active,0
2008,57,55,2,Deep,SAS,James Gist,Maryland,Selection,expected_perf,4.910422647375398
2008,57,55,2,Deep,SAS,James Gist,Maryland,Selection,observed_perf,4.575311103816948
2008,57,55,2,Deep,SAS,James Gist,Maryland,Selection,pick_perf_difference,-0.3351115435584502
2008,12,22,-10,Starter,SAC,Jason Thompson,Rider University,Player,3_point_percentage,0.143
2008,12,22,-10,Starter,SAC,Jason Thompson,Rider University,Player,assists,635
2008,12,22,-10,Starter,SAC,Jason Thompson,Rider University,Player,average_assists,1.1
2008,12,22,-10,Starter,SAC,Jason Thompson,Rider University,Player,average_minutes_played,25.2
2008,12,22,-10,Starter,SAC,Jason Thompson,Rider University,Player,average_total_rebounds,6.6
2008,12,22,-10,Starter,SAC,Jason Thompson,Rider University,Player,box_plus_minus,-2.6
2008,12,22,-10,Starter,SAC,Jason Thompson,Rider University,Player,field_goal_percentage,0.496
2008,12,22,-10,Starter,SAC,Jason Thompson,Rider University,Player,free_throw_percentage,0.657
2008,12,22,-10,Starter,SAC,Jason Thompson,Rider University,Player,games,588
2008,12,22,-10,Starter,SAC,Jason Thompson,Rider University,Player,minutes_played,14819
2008,12,22,-10,Starter,SAC,Jason Thompson,Rider University,Player,overall_performance,9.69508367066687
2008,12,22,-10,Starter,SAC,Jason Thompson,Rider University,Player,points,5210
2008,12,22,-10,Starter,SAC,Jason Thompson,Rider University,Player,points_per_game,8.9
2008,12,22,-10,Starter,SAC,Jason Thompson,Rider University,Player,total_rebounds,3880
2008,12,22,-10,Starter,SAC,Jason Thompson,Rider University,Player,value_over_replacement,-2.4
2008,12,22,-10,Starter,SAC,Jason Thompson,Rider University,Player,win_shares,23.8
2008,12,22,-10,Starter,SAC,Jason Thompson,Rider University,Player,win_shares_per_48_minutes,0.077
2008,12,22,-10,Starter,SAC,Jason Thompson,Rider University,Player,years_active,8
2008,12,22,-10,Starter,SAC,Jason Thompson,Rider University,Selection,expected_perf,9.477406355851729
2008,12,22,-10,Starter,SAC,Jason Thompson,Rider University,Selection,observed_perf,9.12687059016943
2008,12,22,-10,Starter,SAC,Jason Thompson,Rider University,Selection,pick_perf_difference,-0.3505357656822987
2008,11,21,-10,Starter,IND,Jerryd Bayless,Arizona,Player,3_point_percentage,0.361
2008,11,21,-10,Starter,IND,Jerryd Bayless,Arizona,Player,assists,1674
2008,11,21,-10,Starter,IND,Jerryd Bayless,Arizona,Player,average_assists,2.9
2008,11,21,-10,Starter,IND,Jerryd Bayless,Arizona,Player,average_minutes_played,21.3
2008,11,21,-10,Starter,IND,Jerryd Bayless,Arizona,Player,average_total_rebounds,2.1
2008,11,21,-10,Starter,IND,Jerryd Bayless,Arizona,Player,box_plus_minus,-1.6
2008,11,21,-10,Starter,IND,Jerryd Bayless,Arizona,Player,field_goal_percentage,0.411
2008,11,21,-10,Starter,IND,Jerryd Bayless,Arizona,Player,free_throw_percentage,0.818
2008,11,21,-10,Starter,IND,Jerryd Bayless,Arizona,Player,games,586
2008,11,21,-10,Starter,IND,Jerryd Bayless,Arizona,Player,minutes_played,12486
2008,11,21,-10,Starter,IND,Jerryd Bayless,Arizona,Player,overall_performance,9.74317741991426
2008,11,21,-10,Starter,IND,Jerryd Bayless,Arizona,Player,points,4909
2008,11,21,-10,Starter,IND,Jerryd Bayless,Arizona,Player,points_per_game,8.4
2008,11,21,-10,Starter,IND,Jerryd Bayless,Arizona,Player,total_rebounds,1235
2008,11,21,-10,Starter,IND,Jerryd Bayless,Arizona,Player,value_over_replacement,1.1
2008,11,21,-10,Starter,IND,Jerryd Bayless,Arizona,Player,win_shares,18.6
2008,11,21,-10,Starter,IND,Jerryd Bayless,Arizona,Player,win_shares_per_48_minutes,0.072
2008,11,21,-10,Starter,IND,Jerryd Bayless,Arizona,Player,years_active,11
2008,11,21,-10,Starter,IND,Jerryd Bayless,Arizona,Selection,expected_perf,9.61173571043796
2008,11,21,-10,Starter,IND,Jerryd Bayless,Arizona,Selection,observed_perf,9.318873907962313
2008,11,21,-10,Starter,IND,Jerryd Bayless,Arizona,Selection,pick_perf_difference,-0.2928618024756471
2008,8,41,-33,Role,MIL,Joe Alexander,West Virginia,Player,3_point_percentage,0.34
2008,8,41,-33,Role,MIL,Joe Alexander,West Virginia,Player,assists,44
2008,8,41,-33,Role,MIL,Joe Alexander,West Virginia,Player,average_assists,0.7
2008,8,41,-33,Role,MIL,Joe Alexander,West Virginia,Player,average_minutes_played,11.1
2008,8,41,-33,Role,MIL,Joe Alexander,West Virginia,Player,average_total_rebounds,1.8
2008,8,41,-33,Role,MIL,Joe Alexander,West Virginia,Player,box_plus_minus,-3.6
2008,8,41,-33,Role,MIL,Joe Alexander,West Virginia,Player,field_goal_percentage,0.41
2008,8,41,-33,Role,MIL,Joe Alexander,West Virginia,Player,free_throw_percentage,0.698
2008,8,41,-33,Role,MIL,Joe Alexander,West Virginia,Player,games,67
2008,8,41,-33,Role,MIL,Joe Alexander,West Virginia,Player,minutes_played,745
2008,8,41,-33,Role,MIL,Joe Alexander,West Virginia,Player,overall_performance,6.636033334178139
2008,8,41,-33,Role,MIL,Joe Alexander,West Virginia,Player,points,282
2008,8,41,-33,Role,MIL,Joe Alexander,West Virginia,Player,points_per_game,4.2
2008,8,41,-33,Role,MIL,Joe Alexander,West Virginia,Player,total_rebounds,120
2008,8,41,-33,Role,MIL,Joe Alexander,West Virginia,Player,value_over_replacement,-0.3
2008,8,41,-33,Role,MIL,Joe Alexander,West Virginia,Player,win_shares,0.5
